stationID,locationID,railroadSectionID,railwayLineName,operationCompany,stationName,longitude,latitude
eb03_1582,cv_stn1582,eb02_3184,筑肥線,九州旅客鉄道,九大学研都市,33.578,130.258465
eb03_1583,cv_stn1583,eb02_3180,筑肥線,九州旅客鉄道,波多江,33.56376,130.226345
eb03_1584,cv_stn1584,eb02_3149,筑肥線,九州旅客鉄道,今宿,33.579275,130.274175
eb03_1585,cv_stn1585,eb02_3153,筑肥線,九州旅客鉄道,周船寺,33.570725,130.246395
eb03_1586,cv_stn1586,eb02_3190,筑肥線,九州旅客鉄道,下山門,33.58172333,130.3080033
eb03_1587,cv_stn1587,eb02_3198,筑肥線,九州旅客鉄道,姪浜,33.58358,130.325065
eb03_1588,cv_stn1588,eb02_3186,筑肥線,九州旅客鉄道,福吉,33.501645,130.080425
eb03_1589,cv_stn1589,eb02_3185,筑肥線,九州旅客鉄道,美咲が丘,33.55017,130.18581
eb03_1590,cv_stn1590,eb02_3203,筑肥線,九州旅客鉄道,上伊万里,33.270045,129.89254
eb03_1591,cv_stn1591,eb02_3181,筑肥線,九州旅客鉄道,和多田,33.437065,129.980655
eb03_1592,cv_stn1592,eb02_3146,筑肥線,九州旅客鉄道,佐里,33.337645,129.978705
eb03_1593,cv_stn1593,eb02_3148,筑肥線,九州旅客鉄道,虹ノ松原,33.44099,130.016325
eb03_1594,cv_stn1594,eb02_3177,筑肥線,九州旅客鉄道,桃川,33.271835,129.956665
eb03_1595,cv_stn1595,eb02_3176,筑肥線,九州旅客鉄道,唐津,33.4459225,129.9686975
eb03_1596,cv_stn1596,eb02_3173,筑肥線,九州旅客鉄道,鹿家,33.484405,130.04792
eb03_1597,cv_stn1597,eb02_3172,筑肥線,九州旅客鉄道,東唐津,33.439485,129.99708
eb03_1598,cv_stn1598,eb02_3170,筑肥線,九州旅客鉄道,加布里,33.54382,130.176775
eb03_1599,cv_stn1599,eb02_3169,筑肥線,九州旅客鉄道,大入,33.50881,130.105585
eb03_1600,cv_stn1600,eb02_3165,筑肥線,九州旅客鉄道,駒鳴,33.31942,129.97239
eb03_1601,cv_stn1601,eb02_3164,筑肥線,九州旅客鉄道,西相知,33.34749,129.99045
eb03_1602,cv_stn1602,eb02_3161,筑肥線,九州旅客鉄道,大川野,33.3074,129.976665
eb03_1603,cv_stn1603,eb02_3160,筑肥線,九州旅客鉄道,筑前前原,33.557015,130.199175
eb03_1604,cv_stn1604,eb02_3159,筑肥線,九州旅客鉄道,一貴山,33.534305,130.168315
eb03_1605,cv_stn1605,eb02_3157,筑肥線,九州旅客鉄道,肥前久保,33.35572,130.00015
eb03_1606,cv_stn1606,eb02_3151,筑肥線,九州旅客鉄道,肥前長野,33.295645,129.970995
eb03_1607,cv_stn1607,eb02_3204,筑肥線,九州旅客鉄道,金石原,33.26542,129.93503
eb03_1608,cv_stn1608,eb02_3192,筑肥線,九州旅客鉄道,浜崎,33.44689,130.03731
eb03_1609,cv_stn1609,eb02_3193,筑肥線,九州旅客鉄道,筑前深江,33.51543,130.139805
eb03_1610,cv_stn1610,eb02_3199,筑肥線,九州旅客鉄道,山本,33.39326,129.98127
eb03_1611,cv_stn1611,eb02_3205,筑肥線,九州旅客鉄道,伊万里,33.27191,129.876315
eb03_1612,cv_stn1612,eb02_3218,筑豊線,九州旅客鉄道,折尾,33.863865,130.71232
eb03_1613,cv_stn1613,eb02_3228,筑豊線,九州旅客鉄道,筑前垣生,33.818445,130.702375
eb03_1614,cv_stn1614,eb02_3207,筑豊線,九州旅客鉄道,若松,33.900325,130.80519
eb03_1615,cv_stn1615,eb02_3250,筑豊線,九州旅客鉄道,本城,33.87504667,130.7229933
eb03_1616,cv_stn1616,eb02_3211,筑豊線,九州旅客鉄道,藤ノ木,33.893195,130.781875
eb03_1617,cv_stn1617,eb02_3236,筑豊線,九州旅客鉄道,中間,33.82776,130.709355
eb03_1618,cv_stn1618,eb02_3210,筑豊線,九州旅客鉄道,奥洞海,33.888915,130.76408
eb03_1619,cv_stn1619,eb02_3238,筑豊線,九州旅客鉄道,東水巻,33.84016,130.70817
eb03_1620,cv_stn1620,eb02_3239,筑豊線,九州旅客鉄道,東水巻,33.84017,130.7080233
eb03_1621,cv_stn1621,eb02_3246,筑豊線,九州旅客鉄道,鞍手,33.79804,130.699415
eb03_1622,cv_stn1622,eb02_3208,筑豊線,九州旅客鉄道,二島,33.889436,130.748796
eb03_1623,cv_stn1623,eb02_3220,筑豊線,九州旅客鉄道,飯塚,33.62847,130.68956
eb03_1624,cv_stn1624,eb02_3221,筑豊線,九州旅客鉄道,勝野,33.72834,130.716
eb03_1625,cv_stn1625,eb02_3225,筑豊線,九州旅客鉄道,鯰田,33.669325,130.70312
eb03_1626,cv_stn1626,eb02_2715,筑豊線,九州旅客鉄道,新飯塚,33.644275,130.694315
eb03_1627,cv_stn1627,eb02_3232,筑豊線,九州旅客鉄道,浦田,33.65577,130.699305
eb03_1628,cv_stn1628,eb02_3233,筑豊線,九州旅客鉄道,直方,33.74863,130.724495
eb03_1629,cv_stn1629,eb02_3234,筑豊線,九州旅客鉄道,新入,33.763385,130.7142
eb03_1630,cv_stn1630,eb02_3242,筑豊線,九州旅客鉄道,筑前植木,33.77708,130.70804
eb03_1631,cv_stn1631,eb02_3214,筑豊線,九州旅客鉄道,小竹,33.697215,130.71032
eb03_1632,cv_stn1632,eb02_3259,筑豊線,九州旅客鉄道,筑前内野,33.539945,130.63811
eb03_1633,cv_stn1633,eb02_3258,筑豊線,九州旅客鉄道,上穂波,33.566915,130.645275
eb03_1634,cv_stn1634,eb02_3098,筑豊線,九州旅客鉄道,桂川,33.58465,130.66256
eb03_1635,cv_stn1635,eb02_3255,筑豊線,九州旅客鉄道,筑前山家,33.477365,130.574095
eb03_1636,cv_stn1636,eb02_3244,筑豊線,九州旅客鉄道,天道,33.605365,130.67786
eb03_1637,cv_stn1637,eb02_3001,筑豊線,九州旅客鉄道,原田,33.45177167,130.5393383
eb03_1638,cv_stn1638,eb02_3269,長崎線,九州旅客鉄道,吉野ヶ里公園,33.324575,130.39886
eb03_1639,cv_stn1639,eb02_3005,長崎線,九州旅客鉄道,鳥栖,33.37421667,130.5198433
eb03_1640,cv_stn1640,eb02_3263,長崎線,九州旅客鉄道,肥前麓,33.36582,130.477515
eb03_1641,cv_stn1641,eb02_3264,長崎線,九州旅客鉄道,中原,33.34629,130.44012
eb03_1642,cv_stn1642,eb02_3281,長崎線,九州旅客鉄道,伊賀屋,33.290255,130.33684
eb03_1643,cv_stn1643,eb02_3278,長崎線,九州旅客鉄道,神埼,33.31596,130.374925
eb03_1644,cv_stn1644,eb02_3276,長崎線,九州旅客鉄道,久保田,33.25569,130.229425
eb03_1645,cv_stn1645,eb02_3275,長崎線,九州旅客鉄道,佐賀,33.264125,130.29737
eb03_1646,cv_stn1646,eb02_3290,長崎線,九州旅客鉄道,鍋島,33.25905,130.265695
eb03_1647,cv_stn1647,eb02_3279,長崎線,九州旅客鉄道,牛津,33.24783,130.20133
eb03_1648,cv_stn1648,eb02_3273,長崎線,九州旅客鉄道,肥前竜王,33.146585,130.12039
eb03_1649,cv_stn1649,eb02_3291,長崎線,九州旅客鉄道,肥前白石,33.186925,130.1359
eb03_1650,cv_stn1650,eb02_2764,長崎線,九州旅客鉄道,肥前山口,33.21911,130.16111
eb03_1651,cv_stn1651,eb02_3304,長崎線,九州旅客鉄道,長崎,32.75465,129.869475
eb03_1652,cv_stn1652,eb02_3305,長崎線,九州旅客鉄道,肥前七浦,33.07087,130.14526
eb03_1653,cv_stn1653,eb02_3307,長崎線,九州旅客鉄道,肥前長田,32.8618,130.080045
eb03_1654,cv_stn1654,eb02_3309,長崎線,九州旅客鉄道,小長井,32.92418,130.186465
eb03_1655,cv_stn1655,eb02_3310,長崎線,九州旅客鉄道,肥前古賀,32.798315,129.9515175
eb03_1656,cv_stn1656,eb02_3316,長崎線,九州旅客鉄道,大草,32.860175,129.93904
eb03_1657,cv_stn1657,eb02_3319,長崎線,九州旅客鉄道,高田,32.81939,129.86965
eb03_1658,cv_stn1658,eb02_3321,長崎線,九州旅客鉄道,西浦上,32.79026,129.85901
eb03_1659,cv_stn1659,eb02_3323,長崎線,九州旅客鉄道,西諫早,32.839635,130.02133
eb03_1660,cv_stn1660,eb02_3325,長崎線,九州旅客鉄道,長与,32.81892,129.879515
eb03_1661,cv_stn1661,eb02_3327,長崎線,九州旅客鉄道,東諫早,32.852795,130.06161
eb03_1662,cv_stn1662,eb02_3329,長崎線,九州旅客鉄道,喜々津,32.832705,129.98649
eb03_1663,cv_stn1663,eb02_3332,長崎線,九州旅客鉄道,道ノ尾,32.80420333,129.8530067
eb03_1664,cv_stn1664,eb02_3333,長崎線,九州旅客鉄道,多良,33.02521,130.17611
eb03_1665,cv_stn1665,eb02_3334,長崎線,九州旅客鉄道,東園,32.846975,129.96246
eb03_1666,cv_stn1666,eb02_3336,長崎線,九州旅客鉄道,肥前飯田,33.055695,130.158785
eb03_1667,cv_stn1667,eb02_3337,長崎線,九州旅客鉄道,湯江,32.904835,130.14068
eb03_1668,cv_stn1668,eb02_3340,長崎線,九州旅客鉄道,長里,32.9153,130.16551
eb03_1669,cv_stn1669,eb02_3344,長崎線,九州旅客鉄道,肥前浜,33.09541,130.11679
eb03_1670,cv_stn1670,eb02_3280,長崎線,九州旅客鉄道,肥前鹿島,33.113395,130.09805
eb03_1671,cv_stn1671,eb02_3347,長崎線,九州旅客鉄道,小江,32.891295,130.112235
eb03_1672,cv_stn1672,eb02_3351,長崎線,九州旅客鉄道,本川内,32.83188,129.89996
eb03_1673,cv_stn1673,eb02_3315,長崎線,九州旅客鉄道,肥前大浦,32.97507,130.207265
eb03_1674,cv_stn1674,eb02_3301,長崎線,九州旅客鉄道,浦上,32.765445,129.863285
eb03_1675,cv_stn1675,eb02_3298,長崎線,九州旅客鉄道,市布,32.819135,129.966155
eb03_1676,cv_stn1676,eb02_3296,長崎線,九州旅客鉄道,現川,32.79113,129.926365
eb03_1677,cv_stn1677,eb02_3121,長崎線,九州旅客鉄道,諫早,32.851235,130.041505
eb03_1678,cv_stn1678,eb02_3276,唐津線,九州旅客鉄道,久保田,33.25569,130.229425
eb03_1679,cv_stn1679,eb02_3373,唐津線,九州旅客鉄道,鬼塚,33.421105,129.98711
eb03_1680,cv_stn1680,eb02_3371,唐津線,九州旅客鉄道,相知,33.34695,130.01974
eb03_1681,cv_stn1681,eb02_3199,唐津線,九州旅客鉄道,山本,33.39326,129.98127
eb03_1682,cv_stn1682,eb02_3368,唐津線,九州旅客鉄道,岩屋,33.330805,130.038495
eb03_1683,cv_stn1683,eb02_3367,唐津線,九州旅客鉄道,多久,33.28838,130.09628
eb03_1684,cv_stn1684,eb02_3365,唐津線,九州旅客鉄道,小城,33.2855,130.199065
eb03_1685,cv_stn1685,eb02_3362,唐津線,九州旅客鉄道,中多久,33.28333,130.11229
eb03_1686,cv_stn1686,eb02_3360,唐津線,九州旅客鉄道,厳木,33.3234,130.0603
eb03_1687,cv_stn1687,eb02_3359,唐津線,九州旅客鉄道,西唐津,33.46149,129.95788
eb03_1688,cv_stn1688,eb02_3358,唐津線,九州旅客鉄道,東多久,33.28541,130.143165
eb03_1689,cv_stn1689,eb02_3176,唐津線,九州旅客鉄道,唐津,33.4459225,129.9686975
eb03_1690,cv_stn1690,eb02_3384,唐津線,九州旅客鉄道,本牟田部,33.372115,129.99669
eb03_1691,cv_stn1691,eb02_3385,日田彦山線,九州旅客鉄道,城野,33.858045,130.88637
eb03_1692,cv_stn1692,eb02_3424,日田彦山線,九州旅客鉄道,志井,33.803875,130.874805
eb03_1693,cv_stn1693,eb02_3390,日田彦山線,九州旅客鉄道,志井公園,33.81827,130.879725
eb03_1694,cv_stn1694,eb02_3389,日田彦山線,九州旅客鉄道,石田,33.832185,130.889145
eb03_1695,cv_stn1695,eb02_3391,日田彦山線,九州旅客鉄道,宝珠山,33.37885,130.87947
eb03_1696,cv_stn1696,eb02_2679,日田彦山線,九州旅客鉄道,夜明,33.319595,130.866215
eb03_1697,cv_stn1697,eb02_3393,日田彦山線,九州旅客鉄道,採銅所,33.70735,130.853135
eb03_1698,cv_stn1698,eb02_3394,日田彦山線,九州旅客鉄道,池尻,33.613005,130.805805
eb03_1699,cv_stn1699,eb02_3395,日田彦山線,九州旅客鉄道,大鶴,33.36698,130.88548
eb03_1700,cv_stn1700,eb02_2713,日田彦山線,九州旅客鉄道,田川後藤寺,33.63036,130.800215
eb03_1701,cv_stn1701,eb02_3398,日田彦山線,九州旅客鉄道,西添田,33.573375,130.84715
eb03_1702,cv_stn1702,eb02_3400,日田彦山線,九州旅客鉄道,添田,33.56732,130.85652
eb03_1703,cv_stn1703,eb02_3404,日田彦山線,九州旅客鉄道,呼野,33.75505,130.86194
eb03_1704,cv_stn1704,eb02_3423,日田彦山線,九州旅客鉄道,一本松,33.65601,130.835505
eb03_1705,cv_stn1705,eb02_3422,日田彦山線,九州旅客鉄道,豊前川崎,33.596745,130.822115
eb03_1706,cv_stn1706,eb02_3418,日田彦山線,九州旅客鉄道,香春,33.665935,130.8469
eb03_1707,cv_stn1707,eb02_3415,日田彦山線,九州旅客鉄道,今山,33.345145,130.876935
eb03_1708,cv_stn1708,eb02_3413,日田彦山線,九州旅客鉄道,石原町,33.784665,130.866005
eb03_1709,cv_stn1709,eb02_3412,日田彦山線,九州旅客鉄道,豊前桝田,33.5358,130.86224
eb03_1710,cv_stn1710,eb02_3410,日田彦山線,九州旅客鉄道,筑前岩屋,33.43078,130.88156
eb03_1711,cv_stn1711,eb02_3409,日田彦山線,九州旅客鉄道,彦山,33.50073,130.86904
eb03_1712,cv_stn1712,eb02_3407,日田彦山線,九州旅客鉄道,大行司,33.3969,130.87474
eb03_1713,cv_stn1713,eb02_3433,日田彦山線,九州旅客鉄道,田川伊田,33.642158,130.817862
eb03_1714,cv_stn1714,eb02_3490,日南線,九州旅客鉄道,南宮崎,31.89529,131.42286
eb03_1715,cv_stn1715,eb02_3489,日南線,九州旅客鉄道,日向北方,31.48305,131.24311
eb03_1716,cv_stn1716,eb02_2697,日南線,九州旅客鉄道,田吉,31.878915,131.43041
eb03_1717,cv_stn1717,eb02_3436,日南線,九州旅客鉄道,福島今町,31.45686,131.20339
eb03_1718,cv_stn1718,eb02_3437,日南線,九州旅客鉄道,伊比井,31.71106,131.45614
eb03_1719,cv_stn1719,eb02_3438,日南線,九州旅客鉄道,大堂津,31.55691,131.382105
eb03_1720,cv_stn1720,eb02_3439,日南線,九州旅客鉄道,北郷,31.67836,131.373885
eb03_1721,cv_stn1721,eb02_3442,日南線,九州旅客鉄道,内之田,31.64249333,131.3725733
eb03_1722,cv_stn1722,eb02_3443,日南線,九州旅客鉄道,子供の国,31.80737,131.456965
eb03_1723,cv_stn1723,eb02_3449,日南線,九州旅客鉄道,谷之口,31.533385,131.34463
eb03_1724,cv_stn1724,eb02_3450,日南線,九州旅客鉄道,小内海,31.73799,131.46606
eb03_1725,cv_stn1725,eb02_3452,日南線,九州旅客鉄道,南方,31.859445,131.434525
eb03_1726,cv_stn1726,eb02_3453,日南線,九州旅客鉄道,青島,31.799525,131.46702
eb03_1727,cv_stn1727,eb02_3454,日南線,九州旅客鉄道,大隅夏井,31.469765,131.13642
eb03_1728,cv_stn1728,eb02_3455,日南線,九州旅客鉄道,油津,31.58686667,131.3960433
eb03_1729,cv_stn1729,eb02_3456,日南線,九州旅客鉄道,折生迫,31.789395,131.46748
eb03_1730,cv_stn1730,eb02_3457,日南線,九州旅客鉄道,木花,31.83111,131.437035
eb03_1731,cv_stn1731,eb02_3458,日南線,九州旅客鉄道,南郷,31.535915,131.3721
eb03_1732,cv_stn1732,eb02_3459,日南線,九州旅客鉄道,榎原,31.534685,131.306545
eb03_1733,cv_stn1733,eb02_3462,日南線,九州旅客鉄道,曽山寺,31.81336,131.448345
eb03_1734,cv_stn1734,eb02_3464,日南線,九州旅客鉄道,飫肥,31.62722,131.361655
eb03_1735,cv_stn1735,eb02_3465,日南線,九州旅客鉄道,日向大束,31.510605,131.248725
eb03_1736,cv_stn1736,eb02_3466,日南線,九州旅客鉄道,日南,31.603025,131.38124
eb03_1737,cv_stn1737,eb02_3467,日南線,九州旅客鉄道,串間,31.462805,131.23065
eb03_1738,cv_stn1738,eb02_3473,日南線,九州旅客鉄道,内海,31.758505,131.46741
eb03_1739,cv_stn1739,eb02_3475,日南線,九州旅客鉄道,運動公園,31.81969,131.44249
eb03_1740,cv_stn1740,eb02_3479,日南線,九州旅客鉄道,志布志,31.47314,131.09853
eb03_1741,cv_stn1741,eb02_3482,日南線,九州旅客鉄道,福島高松,31.45854,131.178305
eb03_1742,cv_stn1742,eb02_3501,日豊線,九州旅客鉄道,坂ノ市,33.23670667,131.7514967
eb03_1743,cv_stn1743,eb02_3500,日豊線,九州旅客鉄道,臼杵,33.118565,131.807645
eb03_1744,cv_stn1744,eb02_3498,日豊線,九州旅客鉄道,大在,33.24391,131.720525
eb03_1745,cv_stn1745,eb02_3496,日豊線,九州旅客鉄道,佐志生,33.17494333,131.8177067
eb03_1746,cv_stn1746,eb02_3495,日豊線,九州旅客鉄道,熊崎,33.1356175,131.7876675
eb03_1747,cv_stn1747,eb02_3494,日豊線,九州旅客鉄道,幸崎,33.233695,131.79525
eb03_1748,cv_stn1748,eb02_3493,日豊線,九州旅客鉄道,下ノ江,33.15868333,131.8111133
eb03_1749,cv_stn1749,eb02_3592,日豊線,九州旅客鉄道,下曽根,33.8321425,130.934925
eb03_1750,cv_stn1750,eb02_3589,日豊線,九州旅客鉄道,小倉,33.886615,130.8827325
eb03_1751,cv_stn1751,eb02_3588,日豊線,九州旅客鉄道,西小倉,33.88849333,130.8741867
eb03_1752,cv_stn1752,eb02_3586,日豊線,九州旅客鉄道,南小倉,33.870102,130.864802
eb03_1753,cv_stn1753,eb02_3604,日豊線,九州旅客鉄道,朽網,33.80768,130.954795
eb03_1754,cv_stn1754,eb02_3583,日豊線,九州旅客鉄道,安部山公園,33.844005,130.904435
eb03_1755,cv_stn1755,eb02_3385,日豊線,九州旅客鉄道,城野,33.858045,130.88637
eb03_1756,cv_stn1756,eb02_3510,日豊線,九州旅客鉄道,暘谷,33.37016,131.53063
eb03_1757,cv_stn1757,eb02_3512,日豊線,九州旅客鉄道,高城,33.242845,131.65572
eb03_1758,cv_stn1758,eb02_3514,日豊線,九州旅客鉄道,東中津,33.587715,131.238975
eb03_1759,cv_stn1759,eb02_3596,日豊線,九州旅客鉄道,宇島,33.621285,131.12648
eb03_1760,cv_stn1760,eb02_3597,日豊線,九州旅客鉄道,豊前松江,33.622445,131.095365
eb03_1761,cv_stn1761,eb02_3598,日豊線,九州旅客鉄道,新田原,33.695125,131.008335
eb03_1762,cv_stn1762,eb02_3524,日豊線,九州旅客鉄道,大神,33.383605,131.57541
eb03_1763,cv_stn1763,eb02_3525,日豊線,九州旅客鉄道,西屋敷,33.50443,131.429545
eb03_1764,cv_stn1764,eb02_3614,日豊線,九州旅客鉄道,苅田,33.78513,130.9787225
eb03_1765,cv_stn1765,eb02_3612,日豊線,九州旅客鉄道,築城,33.673085,131.037965
eb03_1766,cv_stn1766,eb02_3568,日豊線,九州旅客鉄道,日出,33.368975,131.543105
eb03_1767,cv_stn1767,eb02_3567,日豊線,九州旅客鉄道,牧,33.237125,131.63785
eb03_1768,cv_stn1768,eb02_3566,日豊線,九州旅客鉄道,豊前善光寺,33.56644,131.322985
eb03_1769,cv_stn1769,eb02_3564,日豊線,九州旅客鉄道,天津,33.56464,131.293005
eb03_1770,cv_stn1770,eb02_3563,日豊線,九州旅客鉄道,中津,33.599195,131.190925
eb03_1771,cv_stn1771,eb02_3562,日豊線,九州旅客鉄道,別府,33.27947,131.500255
eb03_1772,cv_stn1772,eb02_3611,日豊線,九州旅客鉄道,椎田,33.65344,131.05791
eb03_1773,cv_stn1773,eb02_3556,日豊線,九州旅客鉄道,西大分,33.24465,131.58315
eb03_1774,cv_stn1774,eb02_3610,日豊線,九州旅客鉄道,南行橋,33.71631,130.98121
eb03_1775,cv_stn1775,eb02_3548,日豊線,九州旅客鉄道,三毛門,33.614365,131.15715
eb03_1776,cv_stn1776,eb02_3547,日豊線,九州旅客鉄道,豊前長洲,33.56464111,131.3832367
eb03_1777,cv_stn1777,eb02_3540,日豊線,九州旅客鉄道,亀川,33.3306925,131.49301
eb03_1778,cv_stn1778,eb02_3539,日豊線,九州旅客鉄道,別府大学,33.313265,131.499355
eb03_1779,cv_stn1779,eb02_3538,日豊線,九州旅客鉄道,杵築,33.41101,131.57568
eb03_1780,cv_stn1780,eb02_3537,日豊線,九州旅客鉄道,吉富,33.604915,131.17352
eb03_1781,cv_stn1781,eb02_3536,日豊線,九州旅客鉄道,立石,33.482084,131.477226
eb03_1782,cv_stn1782,eb02_3606,日豊線,九州旅客鉄道,小波瀬西工大前,33.7528725,130.97182
eb03_1783,cv_stn1783,eb02_3507,日豊線,九州旅客鉄道,立石,33.48177,131.477065
eb03_1784,cv_stn1784,eb02_3571,日豊線,九州旅客鉄道,東別府,33.26775,131.510525
eb03_1785,cv_stn1785,eb02_3572,日豊線,九州旅客鉄道,中山香,33.448685,131.505735
eb03_1786,cv_stn1786,eb02_3573,日豊線,九州旅客鉄道,豊後豊岡,33.36196,131.50141
eb03_1787,cv_stn1787,eb02_3575,日豊線,九州旅客鉄道,宇佐,33.531445,131.41231
eb03_1788,cv_stn1788,eb02_3616,日豊線,九州旅客鉄道,行橋,33.72875,130.970255
eb03_1789,cv_stn1789,eb02_3579,日豊線,九州旅客鉄道,鶴崎,33.242815,131.686925
eb03_1790,cv_stn1790,eb02_3580,日豊線,九州旅客鉄道,今津,33.571985,131.26786
eb03_1791,cv_stn1791,eb02_3581,日豊線,九州旅客鉄道,柳ヶ浦,33.56503,131.3627
eb03_1792,cv_stn1792,eb02_2657,日豊線,九州旅客鉄道,大分,33.2326,131.606695
eb03_1793,cv_stn1793,eb02_3627,日豊線,九州旅客鉄道,高鍋,32.122655,131.533935
eb03_1794,cv_stn1794,eb02_3629,日豊線,九州旅客鉄道,日向新富,32.07231,131.501595
eb03_1795,cv_stn1795,eb02_3630,日豊線,九州旅客鉄道,美々津,32.32592,131.60231
eb03_1796,cv_stn1796,eb02_3631,日豊線,九州旅客鉄道,市棚,32.7283,131.71024
eb03_1797,cv_stn1797,eb02_3633,日豊線,九州旅客鉄道,上岡,32.95626,131.861595
eb03_1798,cv_stn1798,eb02_3636,日豊線,九州旅客鉄道,狩生,33.015365,131.904815
eb03_1799,cv_stn1799,eb02_3638,日豊線,九州旅客鉄道,宗太郎,32.78634,131.706665
eb03_1800,cv_stn1800,eb02_3642,日豊線,九州旅客鉄道,北延岡,32.630865,131.69018
eb03_1801,cv_stn1801,eb02_3644,日豊線,九州旅客鉄道,財光寺,32.40585,131.627625
eb03_1802,cv_stn1802,eb02_3727,日豊線,九州旅客鉄道,佐土原,32.022525,131.47742
eb03_1803,cv_stn1803,eb02_3648,日豊線,九州旅客鉄道,東都農,32.29025,131.582035
eb03_1804,cv_stn1804,eb02_3716,日豊線,九州旅客鉄道,宮崎神宮,31.938685,131.430635
eb03_1805,cv_stn1805,eb02_3650,日豊線,九州旅客鉄道,門川,32.47754,131.654105
eb03_1806,cv_stn1806,eb02_3709,日豊線,九州旅客鉄道,宮崎,31.915815,131.432005
eb03_1807,cv_stn1807,eb02_3657,日豊線,九州旅客鉄道,南日向,32.369915,131.62781
eb03_1808,cv_stn1808,eb02_3658,日豊線,九州旅客鉄道,直川,32.898665,131.779515
eb03_1809,cv_stn1809,eb02_3659,日豊線,九州旅客鉄道,重岡,32.840305,131.715595
eb03_1810,cv_stn1810,eb02_3661,日豊線,九州旅客鉄道,旭ヶ丘,32.52847,131.68134
eb03_1811,cv_stn1811,eb02_3662,日豊線,九州旅客鉄道,津久見,33.07289,131.863715
eb03_1812,cv_stn1812,eb02_3664,日豊線,九州旅客鉄道,日代,33.06613,131.91869
eb03_1813,cv_stn1813,eb02_3702,日豊線,九州旅客鉄道,日向住吉,31.99105,131.45788
eb03_1814,cv_stn1814,eb02_3665,日豊線,九州旅客鉄道,日向長井,32.66423,131.70014
eb03_1815,cv_stn1815,eb02_3670,日豊線,九州旅客鉄道,海崎,32.99608,131.88793
eb03_1816,cv_stn1816,eb02_3675,日豊線,九州旅客鉄道,佐伯,32.972645,131.901815
eb03_1817,cv_stn1817,eb02_3676,日豊線,九州旅客鉄道,都農,32.25108,131.568455
eb03_1818,cv_stn1818,eb02_3677,日豊線,九州旅客鉄道,浅海井,33.04357,131.91921
eb03_1819,cv_stn1819,eb02_3679,日豊線,九州旅客鉄道,南延岡,32.559635,131.676885
eb03_1820,cv_stn1820,eb02_3687,日豊線,九州旅客鉄道,蓮ヶ池,31.960075,131.44273
eb03_1821,cv_stn1821,eb02_3499,日豊線,九州旅客鉄道,上臼杵,33.11250333,131.7929633
eb03_1822,cv_stn1822,eb02_3682,日豊線,九州旅客鉄道,川南,32.19236,131.553305
eb03_1823,cv_stn1823,eb02_3652,日豊線,九州旅客鉄道,土々呂,32.50783,131.675125
eb03_1824,cv_stn1824,eb02_3625,日豊線,九州旅客鉄道,直見,32.92821,131.807745
eb03_1825,cv_stn1825,eb02_3624,日豊線,九州旅客鉄道,北川,32.69043,131.69766
eb03_1826,cv_stn1826,eb02_3623,日豊線,九州旅客鉄道,延岡,32.5899625,131.6725275
eb03_1827,cv_stn1827,eb02_3490,日豊線,九州旅客鉄道,南宮崎,31.89529,131.42286
eb03_1828,cv_stn1828,eb02_3654,日豊線,九州旅客鉄道,日向市,32.42592,131.62783
eb03_1829,cv_stn1829,eb02_3746,日豊線,九州旅客鉄道,国分,31.743815,130.7636067
eb03_1830,cv_stn1830,eb02_3745,日豊線,九州旅客鉄道,北永野田,31.782075,130.87456
eb03_1831,cv_stn1831,eb02_3744,日豊線,九州旅客鉄道,財部,31.728775,130.99153
eb03_1832,cv_stn1832,eb02_3741,日豊線,九州旅客鉄道,姶良,31.715245,130.623235
eb03_1833,cv_stn1833,eb02_3739,日豊線,九州旅客鉄道,餅原,31.757025,131.132665
eb03_1834,cv_stn1834,eb02_3736,日豊線,九州旅客鉄道,重富,31.702785,130.614135
eb03_1835,cv_stn1835,eb02_3685,日豊線,九州旅客鉄道,五十市,31.71848,131.033905
eb03_1836,cv_stn1836,eb02_3688,日豊線,九州旅客鉄道,清武,31.858895,131.388895
eb03_1837,cv_stn1837,eb02_3689,日豊線,九州旅客鉄道,北俣,31.74498,130.96003
eb03_1838,cv_stn1838,eb02_3694,日豊線,九州旅客鉄道,加治木,31.73925,130.670675
eb03_1839,cv_stn1839,eb02_3695,日豊線,九州旅客鉄道,霧島神宮,31.8182025,130.8369925
eb03_1840,cv_stn1840,eb02_3696,日豊線,九州旅客鉄道,青井岳,31.82787333,131.2181033
eb03_1841,cv_stn1841,eb02_3697,日豊線,九州旅客鉄道,西都城,31.72333,131.057
eb03_1842,cv_stn1842,eb02_3701,日豊線,九州旅客鉄道,田野,31.83839,131.30428
eb03_1843,cv_stn1843,eb02_3707,日豊線,九州旅客鉄道,隼人,31.743765,130.74021
eb03_1844,cv_stn1844,eb02_2620,日豊線,九州旅客鉄道,都城,31.7366,131.07401
eb03_1845,cv_stn1845,eb02_3712,日豊線,九州旅客鉄道,加納,31.876265,131.406525
eb03_1846,cv_stn1846,eb02_3713,日豊線,九州旅客鉄道,山之口,31.782545,131.15281
eb03_1847,cv_stn1847,eb02_3718,日豊線,九州旅客鉄道,大隅大川原,31.772785,130.92428
eb03_1848,cv_stn1848,eb02_3720,日豊線,九州旅客鉄道,竜ヶ水,31.647435,130.60418
eb03_1849,cv_stn1849,eb02_3721,日豊線,九州旅客鉄道,錦江,31.73688,130.6533
